ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-MUMBAI-2024-02519,2024-04-08 10:25:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.058900112694502,72.8257578148784
FIR-MUMBAI-2025-02520,2025-01-01 02:45:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.932856896546674,72.83564478370519
FIR-MUMBAI-2025-02521,2025-11-04 16:21:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93184613511763,72.83232776682391
FIR-MUMBAI-2024-02522,2024-09-28 20:26:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.033816819099993,72.82680021754594
FIR-MUMBAI-2026-02523,2026-06-26 04:41:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.029556640362195,72.83540465904774
FIR-MUMBAI-2023-02524,2023-04-15 02:59:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.912248291982667,72.82349889313936
FIR-MUMBAI-2024-02525,2024-09-12 06:19:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.15715783649892,72.85345520795342
FIR-MUMBAI-2024-02526,2024-12-01 05:15:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.115323715630105,72.85160157894575
FIR-MUMBAI-2026-02527,2026-05-16 14:27:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.95564779363736,72.83972554692359
FIR-MUMBAI-2023-02528,2023-01-26 05:07:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93272948202608,72.86300374300639
FIR-MUMBAI-2024-02529,2024-08-15 02:02:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.120818037070638,72.83685809899134
FIR-MUMBAI-2024-02530,2024-08-24 03:00:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.069521471306388,72.83657304179704
FIR-MUMBAI-2023-02531,2023-08-03 06:45:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.035432022257297,72.83433810731137
FIR-MUMBAI-2026-02532,2026-05-26 19:44:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.910702590545295,72.81173626327987
FIR-MUMBAI-2024-02533,2024-05-31 08:15:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.08210781268098,72.85782351003802
FIR-MUMBAI-2025-02534,2025-11-17 18:28:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11584305514027,72.84736888305228
FIR-MUMBAI-2023-02535,2023-06-12 19:05:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.139876348443256,72.86298372862069
FIR-MUMBAI-2025-02536,2025-08-04 02:55:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.077182806714585,72.82510161682188
FIR-MUMBAI-2024-02537,2024-04-12 21:49:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.096909004741963,72.84701827968854
FIR-MUMBAI-2026-02538,2026-08-19 08:06:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.18905141635471,72.86579789019439
FIR-MUMBAI-2024-02539,2024-12-10 21:21:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.927343416369734,72.80631242408897
FIR-MUMBAI-2024-02540,2024-03-20 03:36:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.07832518788595,72.82230520042354
FIR-MUMBAI-2024-02541,2024-09-22 15:23:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.989720849955614,72.84607116590007
FIR-MUMBAI-2025-02542,2025-09-30 11:01:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.175861215678587,72.81027034260873
FIR-MUMBAI-2026-02543,2026-06-13 01:59:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.938756292508764,72.84857196894384
FIR-MUMBAI-2024-02544,2024-10-31 14:58:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.069439129485463,72.8270020612048
FIR-MUMBAI-2023-02545,2023-05-21 02:58:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.103545870361437,72.8286266557732
FIR-MUMBAI-2023-02546,2023-08-12 11:18:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.934049700750826,72.82137806949493
FIR-MUMBAI-2023-02547,2023-01-13 09:08:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.115676703150484,72.84270494534653
FIR-MUMBAI-2024-02548,2024-07-13 03:36:00,BURGLARY,BURGLARY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.049629536500163,72.84322838789926
FIR-MUMBAI-2023-02549,2023-06-30 12:21:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.121283552828338,72.86035859006812
FIR-MUMBAI-2023-02550,2023-08-01 11:14:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.068272428175863,72.89484678100088
FIR-MUMBAI-2024-02551,2024-05-07 04:30:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.05126771153489,72.90388284182909
FIR-MUMBAI-2026-02552,2026-07-20 05:25:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.923683505733198,72.8354458251504
FIR-MUMBAI-2023-02553,2023-03-04 03:23:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11634997620993,72.85455529917215
FIR-MUMBAI-2023-02554,2023-01-13 18:02:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.012836935511693,72.87089802633801
FIR-MUMBAI-2026-02555,2026-05-26 04:26:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.087065153996782,72.8737211255513
FIR-MUMBAI-2024-02556,2024-01-13 17:19:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.126353718462767,72.854790112029
FIR-MUMBAI-2026-02557,2026-06-06 04:02:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.085334940313462,72.83854592693311
FIR-MUMBAI-2024-02558,2024-03-07 19:19:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.026339893795367,72.82927394421768
FIR-MUMBAI-2025-02559,2025-10-20 08:12:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.108031066031973,72.84218592668687
FIR-MUMBAI-2024-02560,2024-10-19 21:31:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.064245475181178,72.88331056557608
FIR-MUMBAI-2023-02561,2023-01-22 14:12:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.039881281704226,72.8993077133521
FIR-MUMBAI-2025-02562,2025-05-26 05:03:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12639451841684,72.84512621840828
FIR-MUMBAI-2025-02563,2025-06-04 14:27:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.06525231365103,72.82542735730652
FIR-MUMBAI-2023-02564,2023-03-26 05:55:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.8981960896325,72.83448833460012
FIR-MUMBAI-2023-02565,2023-03-04 21:05:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12180882391718,72.84208428263855
FIR-MUMBAI-2024-02566,2024-12-20 11:15:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.914769833380667,72.83517758727236
FIR-MUMBAI-2023-02567,2023-09-23 10:02:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.111568947223528,72.84757393970676
FIR-MUMBAI-2025-02568,2025-08-18 23:59:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.080518041363675,72.81605732441078
FIR-MUMBAI-2025-02569,2025-06-02 10:35:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.072400502601297,72.81965234244964
FIR-MUMBAI-2024-02570,2024-12-28 07:47:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.18585794831834,72.86862486772961
FIR-MUMBAI-2024-02571,2024-01-09 16:29:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.919863291149362,72.8314931515747
FIR-MUMBAI-2023-02572,2023-04-27 11:06:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.90920552424132,72.84020986779122
FIR-MUMBAI-2026-02573,2026-03-22 18:11:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.914904246194183,72.83915794952765
FIR-MUMBAI-2024-02574,2024-04-05 09:33:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.046831955324976,72.87685925645803
FIR-MUMBAI-2026-02575,2026-07-25 11:38:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.062750184808724,72.82902469395117
FIR-MUMBAI-2026-02576,2026-03-12 23:17:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.104725756817356,72.90167288763152
FIR-MUMBAI-2023-02577,2023-04-28 15:14:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91929149988694,72.8559718302169
FIR-MUMBAI-2026-02578,2026-05-13 05:01:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.945760581154413,72.8400141430072
FIR-MUMBAI-2025-02579,2025-02-16 02:19:00,BURGLARY,BURGLARY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.01216328122722,72.8316353676914
FIR-MUMBAI-2024-02580,2024-07-04 22:37:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.128261097208053,72.84965207455035
FIR-MUMBAI-2026-02581,2026-02-25 14:37:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.127926551962886,72.85726044543385
FIR-MUMBAI-2025-02582,2025-11-04 01:54:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.199704865558626,72.84005179491844
FIR-MUMBAI-2023-02583,2023-11-02 01:22:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.097064907426677,72.8460267766635
FIR-MUMBAI-2026-02584,2026-02-28 07:46:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93947000260067,72.85174030312801
FIR-MUMBAI-2023-02585,2023-08-19 05:55:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.920702573502005,72.83461334439947
FIR-MUMBAI-2024-02586,2024-01-31 00:27:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.058915630830132,72.8130592355695
FIR-MUMBAI-2023-02587,2023-07-08 02:57:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.0717033646967,72.81341838499964
FIR-MUMBAI-2023-02588,2023-01-26 01:01:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.00684705502994,72.86391684877438
FIR-MUMBAI-2023-02589,2023-07-29 09:03:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.941606726961524,72.81692029480676
FIR-MUMBAI-2025-02590,2025-06-19 18:55:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.134443081679564,72.85328775636593
FIR-MUMBAI-2025-02591,2025-11-30 17:04:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.975540297838926,72.84291406215354
FIR-MUMBAI-2025-02592,2025-10-26 17:57:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.906422598614355,72.82388493196646
FIR-MUMBAI-2025-02593,2025-01-30 20:55:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.164891094184377,72.85860626314395
FIR-MUMBAI-2025-02594,2025-03-26 23:42:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.063699830723923,72.89366867828521
FIR-MUMBAI-2023-02595,2023-05-26 00:20:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.062358364223208,72.83043827495078
FIR-MUMBAI-2025-02596,2025-11-25 22:36:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.067169536869507,72.88657773155643
FIR-MUMBAI-2024-02597,2024-05-29 13:51:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.119599697014667,72.8320194940722
FIR-MUMBAI-2024-02598,2024-06-28 15:41:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.980269982590922,72.84807677274556
FIR-MUMBAI-2025-02599,2025-08-03 03:50:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.912034959933255,72.82983143529192
FIR-MUMBAI-2024-02600,2024-03-02 04:28:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.1871707242392,72.83865325051812
FIR-MUMBAI-2024-02601,2024-08-24 23:06:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.0132097794274,72.85980792322906
FIR-MUMBAI-2025-02602,2025-08-11 19:23:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93684119518112,72.81779954512776
FIR-MUMBAI-2025-02603,2025-03-22 03:26:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.204007779518193,72.83990402280745
FIR-MUMBAI-2023-02604,2023-04-01 05:22:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.123012396333884,72.81850947366009
FIR-MUMBAI-2025-02605,2025-02-02 03:03:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.120366837108094,72.84611190895008
FIR-MUMBAI-2024-02606,2024-11-27 22:47:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.0388436940589,72.85742307932291
FIR-MUMBAI-2023-02607,2023-05-26 04:41:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.911952468280415,72.81748104198606
FIR-MUMBAI-2025-02608,2025-09-03 15:33:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.114238714871224,72.84511379607277
FIR-MUMBAI-2026-02609,2026-03-15 05:55:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.915230077823384,72.82332109278771
FIR-MUMBAI-2023-02610,2023-07-29 20:19:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.07626304169944,72.83290599947111
FIR-MUMBAI-2023-02611,2023-10-15 03:01:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.06474058810318,72.83968051199923
FIR-MUMBAI-2024-02612,2024-05-14 23:40:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.078465666777515,72.8520787528929
FIR-MUMBAI-2026-02613,2026-04-18 10:01:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.920940415088978,72.83157880980337
FIR-MUMBAI-2024-02614,2024-03-22 19:41:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.933157493631427,72.81335532729709
FIR-MUMBAI-2024-02615,2024-06-21 00:42:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.945401403881096,72.81641358447007
FIR-MUMBAI-2023-02616,2023-08-12 15:26:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),18.992711368547493,72.86881882620744
FIR-MUMBAI-2024-02617,2024-11-26 06:16:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.050706378742696,72.80657976797505
FIR-MUMBAI-2025-02618,2025-04-18 02:22:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.07474428059637,72.8234805093305
FIR-MUMBAI-2023-02619,2023-02-13 14:34:00,ROBBERY,ROBBERY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.206790365251162,72.85367337505667
FIR-MUMBAI-2025-02620,2025-01-20 04:28:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.073442415527477,72.88912193070094
FIR-MUMBAI-2024-02621,2024-11-02 06:34:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.038402123487142,72.8568981063865
FIR-MUMBAI-2025-02622,2025-10-08 12:38:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.079519355247363,72.8503585004892
FIR-MUMBAI-2024-02623,2024-05-12 04:57:00,BURGLARY,BURGLARY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.226951348464134,72.84456923274297
FIR-MUMBAI-2025-02624,2025-03-29 18:34:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.94689802256696,72.82252214350504
FIR-MUMBAI-2025-02625,2025-03-14 07:04:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.01943413400244,72.82804657509432
FIR-MUMBAI-2026-02626,2026-08-11 09:04:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.138012669895772,72.85816963617772
FIR-MUMBAI-2024-02627,2024-10-12 11:38:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.042628912924556,72.83947745420512
FIR-MUMBAI-2024-02628,2024-11-24 11:04:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.081942912640347,72.88721839923919
FIR-MUMBAI-2023-02629,2023-07-03 02:16:00,CYBER,CYBER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.18994556839352,72.8359691750718
FIR-MUMBAI-2026-02630,2026-07-21 18:54:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.965956036023748,72.85499035910995
FIR-MUMBAI-2026-02631,2026-08-09 00:26:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.093442253767495,72.82599160994491
FIR-MUMBAI-2025-02632,2025-02-04 19:29:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.051995767050425,72.82688067696292
FIR-MUMBAI-2025-02633,2025-10-23 09:29:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.198693339685253,72.85194203626563
FIR-MUMBAI-2024-02634,2024-09-08 06:46:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.074008066190796,72.85886172391137
FIR-MUMBAI-2026-02635,2026-04-16 10:08:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.02849939556967,72.8524853464945
FIR-MUMBAI-2026-02636,2026-03-23 08:57:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.109542064116777,72.8410417330365
FIR-MUMBAI-2025-02637,2025-05-14 04:46:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.942835672999774,72.83915229241562
FIR-MUMBAI-2025-02638,2025-07-09 11:08:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.937686181760224,72.84416008668991
FIR-MUMBAI-2025-02639,2025-09-23 18:06:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93696640393476,72.83024549634942
FIR-MUMBAI-2026-02640,2026-04-25 13:24:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.0466770299479,72.87769326028703
FIR-MUMBAI-2025-02641,2025-12-11 05:31:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.026157025035733,72.84448020947998
FIR-MUMBAI-2023-02642,2023-08-10 09:42:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.00510984988566,72.89031866517293
FIR-MUMBAI-2023-02643,2023-03-29 09:39:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.95622094553949,72.85607716384625
FIR-MUMBAI-2025-02644,2025-07-11 21:20:00,CYBER,CYBER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.99935998568253,72.84250718326885
FIR-MUMBAI-2025-02645,2025-01-03 15:47:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92608480885152,72.81899665082486
FIR-MUMBAI-2026-02646,2026-06-16 23:08:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.92341573225269,72.83853498561996
FIR-MUMBAI-2024-02647,2024-09-01 13:02:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.106127718068713,72.86265286015222
FIR-MUMBAI-2023-02648,2023-03-26 01:34:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.06880354046498,72.86739774217268
FIR-MUMBAI-2023-02649,2023-11-13 15:08:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.169749414473586,72.82923717901174
FIR-MUMBAI-2024-02650,2024-04-23 00:57:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.063823567399012,72.89409300492716
