ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-BENGALURU-2024-02083,2024-05-21 20:51:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.985550428156516,77.57851235888907
FIR-BENGALURU-2026-02084,2026-07-22 21:30:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.9731396026487,77.7495717877935
FIR-BENGALURU-2024-02085,2024-04-02 06:19:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.979532676344325,77.77979868740796
FIR-BENGALURU-2025-02086,2025-09-08 06:52:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.952891218622957,77.60585032894328
FIR-BENGALURU-2026-02087,2026-05-16 07:13:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.951488861691395,77.61017992597995
FIR-BENGALURU-2024-02088,2024-08-02 17:29:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.932809682896318,77.58293567819204
FIR-BENGALURU-2023-02089,2023-06-22 03:31:00,BURGLARY,BURGLARY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.937346385168976,77.60818949475085
FIR-BENGALURU-2024-02090,2024-07-27 16:54:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.903449997495782,77.59292235878029
FIR-BENGALURU-2026-02091,2026-04-03 20:32:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.984198949028695,77.55650453120539
FIR-BENGALURU-2025-02092,2025-01-06 22:19:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.983937564240634,77.56083723499482
FIR-BENGALURU-2023-02093,2023-01-17 22:00:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.935161748298404,77.59731405740773
FIR-BENGALURU-2026-02094,2026-02-01 12:03:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.994869731440668,77.63537558446805
FIR-BENGALURU-2023-02095,2023-09-09 13:49:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.948689722549638,77.75497330657952
FIR-BENGALURU-2024-02096,2024-07-06 15:23:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.96387102270128,77.61488507014185
FIR-BENGALURU-2025-02097,2025-12-11 21:53:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.968680076302183,77.62347572206933
FIR-BENGALURU-2025-02098,2025-02-15 17:41:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.90247449733889,77.57988516933064
FIR-BENGALURU-2025-02099,2025-02-02 06:21:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.912894901773159,77.63133839627
FIR-BENGALURU-2025-02100,2025-01-05 11:19:00,OTHER,OTHER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.980241131758206,77.65274041029814
FIR-BENGALURU-2023-02101,2023-07-24 20:48:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.96267293373263,77.57441354935534
FIR-BENGALURU-2023-02102,2023-03-09 08:28:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.923853734872512,77.57577217007206
FIR-BENGALURU-2024-02103,2024-05-09 06:58:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.972508057240587,77.62060210454034
FIR-BENGALURU-2023-02104,2023-10-09 03:07:00,BURGLARY,BURGLARY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.936631859037544,77.64195636175388
FIR-BENGALURU-2024-02105,2024-01-27 17:03:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.940060576648156,77.56880513780213
FIR-BENGALURU-2024-02106,2024-02-01 06:49:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.941412154110678,77.63579204926044
FIR-BENGALURU-2025-02107,2025-03-31 20:43:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.949676243891272,77.76124092880794
FIR-BENGALURU-2023-02108,2023-12-20 19:08:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.967553145474232,77.57076599209239
FIR-BENGALURU-2025-02109,2025-04-26 06:47:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.988304205197203,77.61721123441646
FIR-BENGALURU-2023-02110,2023-02-07 19:11:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.981565887567802,77.64031428675945
FIR-BENGALURU-2023-02111,2023-07-27 16:01:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.970547368862297,77.59215753182455
FIR-BENGALURU-2026-02112,2026-05-29 21:28:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.96234057755371,77.59155282319097
FIR-BENGALURU-2023-02113,2023-06-16 06:19:00,ASSAULT,ASSAULT incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.002530935615068,77.59366903465738
FIR-BENGALURU-2026-02114,2026-04-09 04:10:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.984702080421114,77.75632077239887
FIR-BENGALURU-2026-02115,2026-03-14 09:18:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.981005439301091,77.74771033041858
FIR-BENGALURU-2024-02116,2024-02-23 21:05:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.93538317357198,77.60479775031207
FIR-BENGALURU-2025-02117,2025-01-23 12:16:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.954231229574368,77.5515580261977
FIR-BENGALURU-2026-02118,2026-07-06 22:15:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.022914216631639,77.57427313224277
FIR-BENGALURU-2023-02119,2023-05-08 03:40:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.976245759336141,77.61948868757798
FIR-BENGALURU-2026-02120,2026-02-04 00:52:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.897056437516458,77.63997083031985
FIR-BENGALURU-2025-02121,2025-06-06 07:48:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.977005281212104,77.65589386155582
FIR-BENGALURU-2025-02122,2025-06-21 15:41:00,ROBBERY,ROBBERY incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.934703922107602,77.5963107253063
FIR-BENGALURU-2023-02123,2023-06-14 10:30:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.990149679696419,77.57707707698516
FIR-BENGALURU-2023-02124,2023-07-02 11:29:00,BURGLARY,BURGLARY incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.917421285290455,77.57874074260506
FIR-BENGALURU-2024-02125,2024-09-20 08:59:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.921117452259496,77.61380350465006
FIR-BENGALURU-2025-02126,2025-06-02 02:56:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.93184361978697,77.6313447652772
FIR-BENGALURU-2026-02127,2026-07-18 18:36:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.94769189522439,77.62230251013045
FIR-BENGALURU-2023-02128,2023-04-05 08:36:00,ROBBERY,ROBBERY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.975099620537332,77.76537419571781
FIR-BENGALURU-2024-02129,2024-10-31 12:42:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.954517355065608,77.56067664743408
FIR-BENGALURU-2024-02130,2024-05-06 16:44:00,ASSAULT,ASSAULT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.00212874109912,77.56356902799466
FIR-BENGALURU-2024-02131,2024-05-10 15:25:00,ROBBERY,ROBBERY incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.90295095489484,77.56278782338505
FIR-BENGALURU-2023-02132,2023-07-09 07:42:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.899385445997812,77.579132664385
FIR-BENGALURU-2025-02133,2025-01-24 21:22:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.970492397678992,77.63835180503864
FIR-BENGALURU-2024-02134,2024-02-18 13:47:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.950593041762737,77.63840339061771
FIR-BENGALURU-2025-02135,2025-07-06 00:17:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.971924643887169,77.63325575384268
FIR-BENGALURU-2025-02136,2025-04-27 15:24:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.970315707601006,77.6354560268926
FIR-BENGALURU-2024-02137,2024-05-03 02:41:00,BURGLARY,BURGLARY incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.94541727974007,77.61230121701168
FIR-BENGALURU-2025-02138,2025-04-29 16:09:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.923672082990906,77.57376972228654
FIR-BENGALURU-2026-02139,2026-06-24 12:40:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.948920358264397,77.59095483729246
FIR-BENGALURU-2026-02140,2026-07-05 16:38:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.977994882310838,77.55600072731822
FIR-BENGALURU-2024-02141,2024-02-27 21:23:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.984724462446243,77.56268411001284
FIR-BENGALURU-2023-02142,2023-05-01 23:31:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.951493864240316,77.62879659322972
FIR-BENGALURU-2023-02143,2023-06-17 04:40:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.906475933544419,77.62562208218057
FIR-BENGALURU-2025-02144,2025-09-05 06:35:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.013211711322828,77.5524424050173
FIR-BENGALURU-2023-02145,2023-05-17 06:23:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.960078638238942,77.64550959394806
FIR-BENGALURU-2025-02146,2025-02-23 19:07:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.9827991909751,77.63855419777308
FIR-BENGALURU-2024-02147,2024-11-27 16:33:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.968432627738517,77.63395368235246
FIR-BENGALURU-2025-02148,2025-07-02 07:43:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.948474172923719,77.61347101986838
FIR-BENGALURU-2023-02149,2023-06-01 06:44:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.970078324839978,77.76502366839006
FIR-BENGALURU-2025-02150,2025-12-20 20:27:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.966366489719189,77.64957512879825
FIR-BENGALURU-2024-02151,2024-12-01 20:50:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.93234810656463,77.62353334511435
FIR-BENGALURU-2025-02152,2025-04-03 01:40:00,BURGLARY,BURGLARY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.953750221799297,77.7380135477256
FIR-BENGALURU-2026-02153,2026-03-31 23:16:00,ROBBERY,ROBBERY incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.983188958613802,77.56229650795206
FIR-BENGALURU-2025-02154,2025-09-08 01:04:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.946225271531198,77.62655575396177
FIR-BENGALURU-2026-02155,2026-08-01 19:05:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.980635278858067,77.56843669663891
FIR-BENGALURU-2026-02156,2026-04-16 09:42:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.013751800510951,77.57400827366114
FIR-BENGALURU-2025-02157,2025-03-26 21:56:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.973158465404762,77.6032822256555
FIR-BENGALURU-2025-02158,2025-02-20 00:04:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.982009239144535,77.61761254132351
FIR-BENGALURU-2025-02159,2025-10-21 06:40:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.914841732958296,77.59162234336995
FIR-BENGALURU-2025-02160,2025-02-25 15:53:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.93456038565854,77.5719410879014
FIR-BENGALURU-2025-02161,2025-04-10 23:28:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.99572731578692,77.5629527290595
FIR-BENGALURU-2023-02162,2023-04-28 05:17:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.931991773331701,77.62568257699219
FIR-BENGALURU-2026-02163,2026-05-24 05:29:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.9613867006337,77.61941051821528
FIR-BENGALURU-2024-02164,2024-03-14 07:48:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.964037275856779,77.62609062401306
FIR-BENGALURU-2024-02165,2024-06-09 04:10:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.932287163066036,77.5797323578631
FIR-BENGALURU-2025-02166,2025-09-05 03:27:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.985182368578833,77.57665504613645
FIR-BENGALURU-2026-02167,2026-06-24 02:37:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.922086863464889,77.55203664048156
FIR-BENGALURU-2024-02168,2024-12-31 05:59:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),13.025801991739463,77.56075931342775
FIR-BENGALURU-2023-02169,2023-05-02 14:21:00,CYBER,CYBER incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.993214156208593,77.75583568306739
FIR-BENGALURU-2025-02170,2025-05-10 11:37:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.969031574453082,77.5788872514425
FIR-BENGALURU-2023-02171,2023-05-09 17:41:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.918331621043068,77.60457111061703
FIR-BENGALURU-2026-02172,2026-07-14 16:20:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.969613465976387,77.57306955540554
FIR-BENGALURU-2025-02173,2025-05-21 13:05:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.92958150438222,77.60755604040402
FIR-BENGALURU-2025-02174,2025-09-24 06:31:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.0010566544362,77.58387052538382
FIR-BENGALURU-2023-02175,2023-12-06 11:20:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.99487002900534,77.56966610391315
FIR-BENGALURU-2024-02176,2024-12-22 22:09:00,OTHER,OTHER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.981957234005163,77.58161313281148
FIR-BENGALURU-2023-02177,2023-05-02 23:05:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.984495541188066,77.59258712977217
FIR-BENGALURU-2023-02178,2023-01-10 02:49:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.98168964696847,77.56437099420121
FIR-BENGALURU-2024-02179,2024-11-14 12:10:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.965163808319012,77.56408133497557
FIR-BENGALURU-2023-02180,2023-01-02 04:00:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),13.003124180662375,77.62153109274432
FIR-BENGALURU-2024-02181,2024-12-08 14:47:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.9774280983672,77.75788288376009
FIR-BENGALURU-2025-02182,2025-06-01 06:41:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.977212868154062,77.54402929917933
FIR-BENGALURU-2023-02183,2023-05-22 14:50:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.998330148204209,77.64971661729959
FIR-BENGALURU-2025-02184,2025-09-30 19:13:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.940132579357593,77.61988788297981
FIR-BENGALURU-2024-02185,2024-12-07 13:31:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.024891438920278,77.54942115551596
FIR-BENGALURU-2026-02186,2026-04-18 05:47:00,OTHER,OTHER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.939125694370706,77.57322432655121
FIR-BENGALURU-2023-02187,2023-07-16 00:44:00,BURGLARY,BURGLARY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.968396298176255,77.54276066618544
FIR-BENGALURU-2023-02188,2023-11-17 17:15:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.997759492739405,77.65250138113805
FIR-BENGALURU-2026-02189,2026-07-27 20:05:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.939108467862226,77.61216781346506
FIR-BENGALURU-2024-02190,2024-08-11 22:47:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.953074704256796,77.64498792995856
FIR-BENGALURU-2023-02191,2023-03-15 11:50:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.985373111539204,77.62230351095508
FIR-BENGALURU-2026-02192,2026-02-15 15:41:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.956722008829376,77.73253701906971
FIR-BENGALURU-2023-02193,2023-04-27 14:26:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.991294399612476,77.55536094061081
FIR-BENGALURU-2024-02194,2024-09-05 18:16:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.977906800962822,77.57822053960368
FIR-BENGALURU-2025-02195,2025-10-21 23:02:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.992574039392466,77.66559346778374
FIR-BENGALURU-2024-02196,2024-06-14 01:49:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.983423205842703,77.59004009790877
FIR-BENGALURU-2023-02197,2023-08-14 10:54:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.94499162831295,77.63761887134288
FIR-BENGALURU-2024-02198,2024-07-11 12:35:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.95250722892746,77.64677733855498
FIR-BENGALURU-2023-02199,2023-12-15 17:38:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.96059549923539,77.57672742280312
FIR-BENGALURU-2025-02200,2025-09-30 04:48:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.928872977166634,77.58726837938124
FIR-BENGALURU-2023-02201,2023-03-05 01:21:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.968858766610328,77.57169963401402
FIR-BENGALURU-2023-02202,2023-02-05 11:06:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.990773837365944,77.61353887752017
FIR-BENGALURU-2023-02203,2023-09-06 18:47:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.979239888012449,77.64783038169647
FIR-BENGALURU-2025-02204,2025-05-11 06:02:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.940679905399312,77.57897543532219
FIR-BENGALURU-2025-02205,2025-04-23 22:54:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.963729205874465,77.57803077090742
FIR-BENGALURU-2023-02206,2023-03-15 21:17:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.988396999499567,77.5822925862404
FIR-BENGALURU-2023-02207,2023-11-20 17:16:00,CYBER,CYBER incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.942703497770047,77.74860042673353
FIR-BENGALURU-2025-02208,2025-10-16 15:37:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.960212673449403,77.63458068098986
FIR-BENGALURU-2025-02209,2025-04-16 15:42:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.90673695239335,77.61471167956635
FIR-BENGALURU-2025-02210,2025-10-01 14:27:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.950784000932817,77.75794582904004
FIR-BENGALURU-2026-02211,2026-08-06 13:22:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.988417072876782,77.55488114250944
FIR-BENGALURU-2024-02212,2024-11-23 19:13:00,OTHER,OTHER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.944878657130932,77.58060340647734
FIR-BENGALURU-2024-02213,2024-11-05 22:21:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.965222067848517,77.58226790218573
FIR-BENGALURU-2024-02214,2024-09-25 01:40:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.991654126805873,77.63616692823653
FIR-BENGALURU-2026-02215,2026-03-07 03:21:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.953428467067337,77.60875904386033
FIR-BENGALURU-2026-02216,2026-01-23 12:41:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.923273461482108,77.63496665843076
FIR-BENGALURU-2025-02217,2025-01-06 09:42:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.939525787802651,77.63557763664043
FIR-BENGALURU-2025-02218,2025-02-27 17:59:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),13.000177906781117,77.58959524543705
FIR-BENGALURU-2026-02219,2026-07-21 03:44:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.988166222741448,77.57249044384398
FIR-BENGALURU-2023-02220,2023-10-12 13:21:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.023763013217996,77.54177294520504
FIR-BENGALURU-2024-02221,2024-04-17 18:54:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.951449656196376,77.56206578115307
FIR-BENGALURU-2024-02222,2024-03-29 10:23:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.994951593564702,77.6516815503419
FIR-BENGALURU-2023-02223,2023-07-19 20:55:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.96864755598437,77.56264665218006
FIR-BENGALURU-2026-02224,2026-03-15 05:04:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.929161042725307,77.6237742211223
FIR-BENGALURU-2024-02225,2024-08-06 14:38:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.935552230347424,77.56891996134893
FIR-BENGALURU-2023-02226,2023-01-29 09:03:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.973417008656732,77.59170151687967
FIR-BENGALURU-2026-02227,2026-08-22 15:10:00,BURGLARY,BURGLARY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.994020039754176,77.74229297568651
FIR-BENGALURU-2024-02228,2024-05-07 09:09:00,ROBBERY,ROBBERY incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.977561024976337,77.56618319023757
FIR-BENGALURU-2023-02229,2023-03-07 07:59:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.926559548847568,77.58356703713656
FIR-BENGALURU-2025-02230,2025-06-11 02:37:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.912488173072648,77.59674487302375
